Carcass Drop,Site,Site_R,Flood,Season,Habitat,Date,Days since laid,group_size,visit_time,visit_time_rounded,visit_time_mins,visit_time_hours
3SD,13,3SD13,After Flood,Winter,Open,10/07/2019,27,1,3.616666667,4,4,0.066666667
3SD,13,3SD13,After Flood,Winter,Open,11/07/2019,28,3,1.616666667,2,2,0.033333333
3SD,13,3SD13,After Flood,Winter,Open,11/07/2019,28,1,3.5,4,4,0.066666667
3SD,13,3SD13,After Flood,Winter,Open,11/07/2019,28,1,4.683333333,5,5,0.083333333
3SD,13,3SD13,After Flood,Winter,Open,12/07/2019,29,1,0.55,1,1,0.016666667
3SD,13,3SD13,After Flood,Winter,Open,12/07/2019,29,6,7.716666667,8,8,0.133333333
3SD,13,3SD13,After Flood,Winter,Open,12/07/2019,29,4,12.75,13,13,0.216666667
3SD,13,3SD13,After Flood,Winter,Open,12/07/2019,29,4,20.28333333,20,20,0.333333333
3SD,13,3SD13,After Flood,Winter,Open,13/07/2019,30,2,13.71666667,14,14,0.233333333
3SD,14,3SD14,After Flood,Winter,Closed,14/06/2019,1,1,0.866666667,1,1,0.016666667
3SD,14,3SD14,After Flood,Winter,Closed,15/06/2019,2,1,1.883333333,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,16/06/2019,3,3,4.55,5,5,0.083333333
3SD,14,3SD14,After Flood,Winter,Closed,16/06/2019,3,3,5.116666667,5,5,0.083333333
3SD,14,3SD14,After Flood,Winter,Closed,16/06/2019,3,3,10.95,11,11,0.183333333
3SD,14,3SD14,After Flood,Winter,Closed,16/06/2019,3,7,97.86666667,98,98,1.633333333
3SD,14,3SD14,After Flood,Winter,Closed,17/06/2019,4,1,1.166666667,1,1,0.016666667
3SD,14,3SD14,After Flood,Winter,Closed,17/06/2019,4,3,8.45,8,8,0.133333333
3SD,14,3SD14,After Flood,Winter,Closed,20/06/2019,7,3,21.4,21,21,0.35
3SD,14,3SD14,After Flood,Winter,Closed,21/06/2019,8,2,2.583333333,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,22/06/2019,9,1,0.633333333,1,1,0.016666667
3SD,14,3SD14,After Flood,Winter,Closed,24/06/2019,11,4,1.75,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,24/06/2019,11,4,7.8,8,8,0.133333333
3SD,14,3SD14,After Flood,Winter,Closed,25/06/2019,12,3,4.166666667,4,4,0.066666667
3SD,14,3SD14,After Flood,Winter,Closed,25/06/2019,12,5,12.4,12,12,0.2
3SD,14,3SD14,After Flood,Winter,Closed,25/06/2019,12,5,19.6,20,20,0.333333333
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,3,5.6,6,6,0.1
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,3,6.3,6,6,0.1
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,3,6.383333333,6,6,0.1
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,6,6.816666667,7,7,0.116666667
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,9,8.066666667,8,8,0.133333333
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,3,11.46666667,11,11,0.183333333
3SD,14,3SD14,After Flood,Winter,Closed,26/06/2019,13,3,26.98333333,27,27,0.45
3SD,14,3SD14,After Flood,Winter,Closed,27/06/2019,14,2,1.9,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,27/06/2019,14,2,2.2,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,27/06/2019,14,2,2.766666667,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,27/06/2019,14,3,3.116666667,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,27/06/2019,14,2,3.216666667,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,29/06/2019,16,2,1.933333333,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,29/06/2019,16,5,15.36666667,15,15,0.25
3SD,14,3SD14,After Flood,Winter,Closed,30/06/2019,17,2,2.966666667,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,30/06/2019,17,3,6.483333333,6,6,0.1
3SD,14,3SD14,After Flood,Winter,Closed,1/07/2019,18,1,1.833333333,2,2,0.033333333
3SD,14,3SD14,After Flood,Winter,Closed,1/07/2019,18,2,3.166666667,3,3,0.05
3SD,14,3SD14,After Flood,Winter,Closed,1/07/2019,18,1,9.783333333,10,10,0.166666667
3SD,14,3SD14,After Flood,Winter,Closed,1/07/2019,18,1,34.75,35,35,0.583333333
3SD,14,3SD14,After Flood,Winter,Closed,2/07/2019,19,2,23.93333333,24,24,0.4
3SD,14,3SD14,After Flood,Winter,Closed,3/07/2019,20,2,0.716666667,1,1,0.016666667
3SD,14,3SD14,After Flood,Winter,Closed,3/07/2019,20,2,4,4,4,0.066666667
3SD,14,3SD14,After Flood,Winter,Closed,3/07/2019,20,2,9.15,9,9,0.15
3SD,14,3SD14,After Flood,Winter,Closed,3/07/2019,20,10,17.01666667,17,17,0.283333333
3SD,14,3SD14,After Flood,Winter,Closed,9/07/2019,26,2,7.716666667,8,8,0.133333333
3SD,14,3SD14,After Flood,Winter,Closed,11/07/2019,28,1,7.133333333,7,7,0.116666667
3SD,15,3SD15,After Flood,Winter,Closed,15/06/2019,2,2,0.983333333,1,1,0.016666667
3SD,15,3SD15,After Flood,Winter,Closed,16/06/2019,3,4,9.116666667,9,9,0.15
3SD,15,3SD15,After Flood,Winter,Closed,17/06/2019,4,1,7.766666667,8,8,0.133333333
3SD,15,3SD15,After Flood,Winter,Closed,17/06/2019,4,3,11.53333333,12,12,0.2
3SD,15,3SD15,After Flood,Winter,Closed,17/06/2019,4,6,14.78333333,15,15,0.25
3SD,15,3SD15,After Flood,Winter,Closed,17/06/2019,4,1,19.98333333,20,20,0.333333333
3SD,15,3SD15,After Flood,Winter,Closed,17/06/2019,4,5,33.35,33,33,0.55
3SD,15,3SD15,After Flood,Winter,Closed,18/06/2019,5,2,2.766666667,3,3,0.05
3SD,15,3SD15,After Flood,Winter,Closed,19/06/2019,6,2,4.25,4,4,0.066666667
3SD,15,3SD15,After Flood,Winter,Closed,23/06/2019,10,2,2.2,2,2,0.033333333
3SD,15,3SD15,After Flood,Winter,Closed,23/06/2019,10,1,2.916666667,3,3,0.05
3SD,15,3SD15,After Flood,Winter,Closed,27/06/2019,14,1,1.75,2,2,0.033333333
3SD,15,3SD15,After Flood,Winter,Closed,27/06/2019,14,1,4.916666667,5,5,0.083333333
3SD,15,3SD15,After Flood,Winter,Closed,27/06/2019,14,1,5.183333333,5,5,0.083333333
3SD,15,3SD15,After Flood,Winter,Closed,28/06/2019,15,1,4.616666667,5,5,0.083333333
3SD,15,3SD15,After Flood,Winter,Closed,29/06/2019,16,1,7.65,8,8,0.133333333
3SD,15,3SD15,After Flood,Winter,Closed,30/06/2019,17,13,1.6,2,2,0.033333333
3SD,15,3SD15,After Flood,Winter,Closed,30/06/2019,17,12,12.58333333,13,13,0.216666667
3SD,15,3SD15,After Flood,Winter,Closed,1/07/2019,18,1,4.566666667,5,5,0.083333333
3SD,15,3SD15,After Flood,Winter,Closed,2/07/2019,19,1,0.7,1,1,0.016666667
3SD,15,3SD15,After Flood,Winter,Closed,4/07/2019,21,1,1.933333333,2,2,0.033333333
3SD,15,3SD15,After Flood,Winter,Closed,4/07/2019,21,2,9.466666667,9,9,0.15
3SD,15,3SD15,After Flood,Winter,Closed,5/07/2019,22,3,1.133333333,1,1,0.016666667
3SD,15,3SD15,After Flood,Winter,Closed,6/07/2019,23,2,2.95,3,3,0.05
3SD,15,3SD15,After Flood,Winter,Closed,6/07/2019,23,3,9.366666667,9,9,0.15
3SD,15,3SD15,After Flood,Winter,Closed,9/07/2019,26,3,2.433333333,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,14/06/2019,1,1,1.416666667,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,14/06/2019,1,2,2.35,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,14/06/2019,1,2,15.06666667,15,15,0.25
3SD,16,3SD16,After Flood,Winter,Open,15/06/2019,2,1,1.266666667,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,15/06/2019,2,2,16.6,17,17,0.283333333
3SD,16,3SD16,After Flood,Winter,Open,16/06/2019,3,2,3.283333333,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,16/06/2019,3,3,8.783333333,9,9,0.15
3SD,16,3SD16,After Flood,Winter,Open,16/06/2019,3,2,9.966666667,10,10,0.166666667
3SD,16,3SD16,After Flood,Winter,Open,16/06/2019,3,4,15.9,16,16,0.266666667
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,2,1.866666667,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,1,2.05,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,1,2.666666667,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,2,4.733333333,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,5,7.916666667,8,8,0.133333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,4,8.2,8,8,0.133333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,2,24.36666667,24,24,0.4
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,2,26.43333333,26,26,0.433333333
3SD,16,3SD16,After Flood,Winter,Open,17/06/2019,4,2,33.95,34,34,0.566666667
3SD,16,3SD16,After Flood,Winter,Open,18/06/2019,5,1,14.85,15,15,0.25
3SD,16,3SD16,After Flood,Winter,Open,20/06/2019,7,2,5.216666667,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,20/06/2019,7,2,5.483333333,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,20/06/2019,7,2,7.133333333,7,7,0.116666667
3SD,16,3SD16,After Flood,Winter,Open,20/06/2019,7,2,9.416666667,9,9,0.15
3SD,16,3SD16,After Flood,Winter,Open,21/06/2019,8,1,2.4,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,22/06/2019,9,1,2.233333333,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,22/06/2019,9,1,5.416666667,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,23/06/2019,10,2,0.7,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,23/06/2019,10,1,5.466666667,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,24/06/2019,11,1,9.05,9,9,0.15
3SD,16,3SD16,After Flood,Winter,Open,24/06/2019,11,3,24.36666667,24,24,0.4
3SD,16,3SD16,After Flood,Winter,Open,24/06/2019,11,13,25.31666667,25,25,0.416666667
3SD,16,3SD16,After Flood,Winter,Open,24/06/2019,11,7,29.03333333,29,29,0.483333333
3SD,16,3SD16,After Flood,Winter,Open,25/06/2019,12,1,3.733333333,4,4,0.066666667
3SD,16,3SD16,After Flood,Winter,Open,25/06/2019,12,1,6.516666667,7,7,0.116666667
3SD,16,3SD16,After Flood,Winter,Open,25/06/2019,12,2,11.56666667,12,12,0.2
3SD,16,3SD16,After Flood,Winter,Open,25/06/2019,12,1,19.38333333,19,19,0.316666667
3SD,16,3SD16,After Flood,Winter,Open,25/06/2019,12,6,24.41666667,24,24,0.4
3SD,16,3SD16,After Flood,Winter,Open,26/06/2019,13,1,4.733333333,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,26/06/2019,13,2,6.033333333,6,6,0.1
3SD,16,3SD16,After Flood,Winter,Open,26/06/2019,13,1,17.63333333,18,18,0.3
3SD,16,3SD16,After Flood,Winter,Open,28/06/2019,15,1,2.533333333,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,28/06/2019,15,1,2.55,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,29/06/2019,16,1,14.45,14,14,0.233333333
3SD,16,3SD16,After Flood,Winter,Open,30/06/2019,17,2,2.8,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,30/06/2019,17,1,6.666666667,7,7,0.116666667
3SD,16,3SD16,After Flood,Winter,Open,1/07/2019,18,16,42.83333333,43,43,0.716666667
3SD,16,3SD16,After Flood,Winter,Open,2/07/2019,19,1,1.133333333,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,2/07/2019,19,3,5.466666667,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,2/07/2019,19,5,7.65,8,8,0.133333333
3SD,16,3SD16,After Flood,Winter,Open,2/07/2019,19,3,12.55,13,13,0.216666667
3SD,16,3SD16,After Flood,Winter,Open,2/07/2019,19,2,14.93333333,15,15,0.25
3SD,16,3SD16,After Flood,Winter,Open,3/07/2019,20,2,1.333333333,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,3/07/2019,20,3,12.25,12,12,0.2
3SD,16,3SD16,After Flood,Winter,Open,3/07/2019,20,5,12.98333333,13,13,0.216666667
3SD,16,3SD16,After Flood,Winter,Open,3/07/2019,20,2,33,33,33,0.55
3SD,16,3SD16,After Flood,Winter,Open,3/07/2019,20,2,40.65,41,41,0.683333333
3SD,16,3SD16,After Flood,Winter,Open,4/07/2019,21,1,3,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,4/07/2019,21,2,11.28333333,11,11,0.183333333
3SD,16,3SD16,After Flood,Winter,Open,5/07/2019,22,1,0.983333333,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,5/07/2019,22,3,2.3,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,5/07/2019,22,2,9.083333333,9,9,0.15
3SD,16,3SD16,After Flood,Winter,Open,5/07/2019,22,8,11.25,11,11,0.183333333
3SD,16,3SD16,After Flood,Winter,Open,6/07/2019,23,5,5.05,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,7/07/2019,24,1,1.766666667,2,2,0.033333333
3SD,16,3SD16,After Flood,Winter,Open,8/07/2019,25,5,4.683333333,5,5,0.083333333
3SD,16,3SD16,After Flood,Winter,Open,11/07/2019,28,2,0.733333333,1,1,0.016666667
3SD,16,3SD16,After Flood,Winter,Open,11/07/2019,28,2,7.683333333,8,8,0.133333333
3SD,16,3SD16,After Flood,Winter,Open,13/07/2019,30,2,3.166666667,3,3,0.05
3SD,16,3SD16,After Flood,Winter,Open,13/07/2019,30,2,19.88333333,20,20,0.333333333
3SD,17,3SD17,After Flood,Winter,Closed,17/06/2019,4,2,9.166666667,9,9,0.15
3SD,17,3SD17,After Flood,Winter,Closed,17/06/2019,4,2,18.58333333,19,19,0.316666667
3SD,17,3SD17,After Flood,Winter,Closed,21/06/2019,8,7,17.21666667,17,17,0.283333333
3SD,17,3SD17,After Flood,Winter,Closed,23/06/2019,10,2,7.033333333,7,7,0.116666667
3SD,17,3SD17,After Flood,Winter,Closed,25/06/2019,12,2,8.483333333,8,8,0.133333333
3SD,17,3SD17,After Flood,Winter,Closed,27/06/2019,14,6,1.783333333,2,2,0.033333333
3SD,17,3SD17,After Flood,Winter,Closed,1/07/2019,18,8,4.933333333,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,14/06/2019,1,1,5.45,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,15/06/2019,2,1,0.766666667,1,1,0.016666667
3SD,18,3SD18,After Flood,Winter,Open,15/06/2019,2,2,5.716666667,6,6,0.1
3SD,18,3SD18,After Flood,Winter,Open,15/06/2019,2,4,25.15,25,25,0.416666667
3SD,18,3SD18,After Flood,Winter,Open,15/06/2019,2,2,35.65,36,36,0.6
3SD,18,3SD18,After Flood,Winter,Open,15/06/2019,2,2,40.91666667,41,41,0.683333333
3SD,18,3SD18,After Flood,Winter,Open,16/06/2019,3,1,4,4,4,0.066666667
3SD,18,3SD18,After Flood,Winter,Open,16/06/2019,3,2,11.58333333,12,12,0.2
3SD,18,3SD18,After Flood,Winter,Open,16/06/2019,3,2,24.56666667,25,25,0.416666667
3SD,18,3SD18,After Flood,Winter,Open,17/06/2019,4,9,3.933333333,4,4,0.066666667
3SD,18,3SD18,After Flood,Winter,Open,17/06/2019,4,2,15.08333333,15,15,0.25
3SD,18,3SD18,After Flood,Winter,Open,18/06/2019,5,2,6.216666667,6,6,0.1
3SD,18,3SD18,After Flood,Winter,Open,19/06/2019,6,2,1.816666667,2,2,0.033333333
3SD,18,3SD18,After Flood,Winter,Open,20/06/2019,7,1,3.266666667,3,3,0.05
3SD,18,3SD18,After Flood,Winter,Open,21/06/2019,8,2,4.583333333,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,23/06/2019,10,2,5.7,6,6,0.1
3SD,18,3SD18,After Flood,Winter,Open,25/06/2019,12,5,11.26666667,11,11,0.183333333
3SD,18,3SD18,After Flood,Winter,Open,25/06/2019,12,2,13.48333333,13,13,0.216666667
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,1,0.716666667,1,1,0.016666667
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,4,9.333333333,9,9,0.15
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,2,10.4,10,10,0.166666667
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,2,12.98333333,13,13,0.216666667
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,2,14.81666667,15,15,0.25
3SD,18,3SD18,After Flood,Winter,Open,26/06/2019,13,2,20.4,20,20,0.333333333
3SD,18,3SD18,After Flood,Winter,Open,27/06/2019,14,2,5.016666667,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,27/06/2019,14,2,5.233333333,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,28/06/2019,15,2,1.266666667,1,1,0.016666667
3SD,18,3SD18,After Flood,Winter,Open,28/06/2019,15,2,2.833333333,3,3,0.05
3SD,18,3SD18,After Flood,Winter,Open,28/06/2019,15,2,5.8,6,6,0.1
3SD,18,3SD18,After Flood,Winter,Open,30/06/2019,17,2,5.3,5,5,0.083333333
3SD,18,3SD18,After Flood,Winter,Open,30/06/2019,17,2,7.916666667,8,8,0.133333333
3SD,18,3SD18,After Flood,Winter,Open,30/06/2019,17,2,11.5,12,12,0.2
3SD,18,3SD18,After Flood,Winter,Open,1/07/2019,18,2,13.6,14,14,0.233333333
3SD,18,3SD18,After Flood,Winter,Open,2/07/2019,19,1,2,2,2,0.033333333
3SD,18,3SD18,After Flood,Winter,Open,2/07/2019,19,2,9.75,10,10,0.166666667
3SD,18,3SD18,After Flood,Winter,Open,2/07/2019,19,3,15,15,15,0.25
3SD,18,3SD18,After Flood,Winter,Open,3/07/2019,20,1,3.716666667,4,4,0.066666667
3SD,18,3SD18,After Flood,Winter,Open,3/07/2019,20,2,12.63333333,13,13,0.216666667
3SD,18,3SD18,After Flood,Winter,Open,4/07/2019,21,2,1.166666667,1,1,0.016666667
3SD,18,3SD18,After Flood,Winter,Open,4/07/2019,21,1,2.333333333,2,2,0.033333333
3SD,18,3SD18,After Flood,Winter,Open,4/07/2019,21,2,21.4,21,21,0.35
3SD,18,3SD18,After Flood,Winter,Open,5/07/2019,22,2,8.716666667,9,9,0.15
3SD,18,3SD18,After Flood,Winter,Open,6/07/2019,23,3,5.816666667,6,6,0.1
3SD,18,3SD18,After Flood,Winter,Open,8/07/2019,25,2,27.2,27,27,0.45
3SD,18,3SD18,After Flood,Winter,Open,9/07/2019,26,1,1.566666667,2,2,0.033333333
3SD,18,3SD18,After Flood,Winter,Open,11/07/2019,28,3,13.58333333,14,14,0.233333333
3SD,19,3SD19,After Flood,Winter,Open,16/06/2019,3,1,1.433333333,1,1,0.016666667
3SD,19,3SD19,After Flood,Winter,Open,16/06/2019,3,2,6.183333333,6,6,0.1
3SD,19,3SD19,After Flood,Winter,Open,16/06/2019,3,2,20.01666667,20,20,0.333333333
3SD,19,3SD19,After Flood,Winter,Open,16/06/2019,3,4,28.05,28,28,0.466666667
3SD,19,3SD19,After Flood,Winter,Open,19/06/2019,6,2,2.516666667,3,3,0.05
3SD,19,3SD19,After Flood,Winter,Open,19/06/2019,6,2,5.45,5,5,0.083333333
3SD,19,3SD19,After Flood,Winter,Open,19/06/2019,6,1,9.95,10,10,0.166666667
3SD,19,3SD19,After Flood,Winter,Open,25/06/2019,12,1,6.9,7,7,0.116666667
3SD,19,3SD19,After Flood,Winter,Open,26/06/2019,13,1,13.03333333,13,13,0.216666667
3SD,19,3SD19,After Flood,Winter,Open,1/07/2019,18,1,2.116666667,2,2,0.033333333
3SD,19,3SD19,After Flood,Winter,Open,1/07/2019,18,1,18.58333333,19,19,0.316666667
3SD,19,3SD19,After Flood,Winter,Open,3/07/2019,20,14,10.73333333,11,11,0.183333333
3SD,19,3SD19,After Flood,Winter,Open,4/07/2019,21,2,2.333333333,2,2,0.033333333
3SD,19,3SD19,After Flood,Winter,Open,4/07/2019,21,1,2.933333333,3,3,0.05
3SD,19,3SD19,After Flood,Winter,Open,5/07/2019,22,1,1.016666667,1,1,0.016666667
3SD,19,3SD19,After Flood,Winter,Open,5/07/2019,22,1,6.983333333,7,7,0.116666667
3SD,19,3SD19,After Flood,Winter,Open,5/07/2019,22,2,9.616666667,10,10,0.166666667
3SD,19,3SD19,After Flood,Winter,Open,6/07/2019,23,1,4.766666667,5,5,0.083333333
3SD,19,3SD19,After Flood,Winter,Open,6/07/2019,23,1,11.21666667,11,11,0.183333333
3SD,19,3SD19,After Flood,Winter,Open,6/07/2019,23,3,14.48333333,14,14,0.233333333
3SD,19,3SD19,After Flood,Winter,Open,11/07/2019,28,1,7.066666667,7,7,0.116666667
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,5.95,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,8.383333333,8,8,0.133333333
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,17.4,17,17,0.283333333
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,17.65,18,18,0.3
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,33.08333333,33,33,0.55
3SD,20,3SD20,After Flood,Winter,Open,14/06/2019,1,2,36.26666667,36,36,0.6
3SD,20,3SD20,After Flood,Winter,Open,15/06/2019,2,2,5.333333333,5,5,0.083333333
3SD,20,3SD20,After Flood,Winter,Open,15/06/2019,2,2,29.5,30,30,0.5
3SD,20,3SD20,After Flood,Winter,Open,15/06/2019,2,2,66.36666667,66,66,1.1
3SD,20,3SD20,After Flood,Winter,Open,16/06/2019,3,2,1.366666667,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,16/06/2019,3,1,1.366666667,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,16/06/2019,3,2,1.55,2,2,0.033333333
3SD,20,3SD20,After Flood,Winter,Open,16/06/2019,3,1,6.016666667,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,16/06/2019,3,2,9.166666667,9,9,0.15
3SD,20,3SD20,After Flood,Winter,Open,17/06/2019,4,2,0.65,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,17/06/2019,4,1,0.733333333,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,17/06/2019,4,4,21.66666667,22,22,0.366666667
3SD,20,3SD20,After Flood,Winter,Open,18/06/2019,5,2,3.9,4,4,0.066666667
3SD,20,3SD20,After Flood,Winter,Open,18/06/2019,5,2,4.633333333,5,5,0.083333333
3SD,20,3SD20,After Flood,Winter,Open,18/06/2019,5,2,9.9,10,10,0.166666667
3SD,20,3SD20,After Flood,Winter,Open,19/06/2019,6,2,39.83333333,40,40,0.666666667
3SD,20,3SD20,After Flood,Winter,Open,20/06/2019,7,1,0.75,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,20/06/2019,7,1,6.8,7,7,0.116666667
3SD,20,3SD20,After Flood,Winter,Open,20/06/2019,7,1,19.63333333,20,20,0.333333333
3SD,20,3SD20,After Flood,Winter,Open,20/06/2019,7,2,36.33333333,36,36,0.6
3SD,20,3SD20,After Flood,Winter,Open,21/06/2019,8,1,3.616666667,4,4,0.066666667
3SD,20,3SD20,After Flood,Winter,Open,21/06/2019,8,1,5.9,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,21/06/2019,8,1,8.6,9,9,0.15
3SD,20,3SD20,After Flood,Winter,Open,21/06/2019,8,1,9.316666667,9,9,0.15
3SD,20,3SD20,After Flood,Winter,Open,22/06/2019,9,1,1.2,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,22/06/2019,9,1,2.766666667,3,3,0.05
3SD,20,3SD20,After Flood,Winter,Open,22/06/2019,9,2,3.466666667,3,3,0.05
3SD,20,3SD20,After Flood,Winter,Open,22/06/2019,9,1,9.333333333,9,9,0.15
3SD,20,3SD20,After Flood,Winter,Open,22/06/2019,9,2,10.2,10,10,0.166666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,0.6,1,1,0.016666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,3.2,3,3,0.05
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,4.2,4,4,0.066666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,4.333333333,4,4,0.066666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,6.483333333,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,9.4,9,9,0.15
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,13.26666667,13,13,0.216666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,28.35,28,28,0.466666667
3SD,20,3SD20,After Flood,Winter,Open,23/06/2019,10,1,34.95,35,35,0.583333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,2.833333333,3,3,0.05
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,3.183333333,3,3,0.05
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,4.9,5,5,0.083333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,5.233333333,5,5,0.083333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,6.25,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,7.8,8,8,0.133333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,8.35,8,8,0.133333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,10.55,11,11,0.183333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,10.66666667,11,11,0.183333333
3SD,20,3SD20,After Flood,Winter,Open,24/06/2019,11,1,18.25,18,18,0.3
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,5.866666667,6,6,0.1
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,6.966666667,7,7,0.116666667
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,7.233333333,7,7,0.116666667
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,12.56666667,13,13,0.216666667
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,14.08333333,14,14,0.233333333
3SD,20,3SD20,After Flood,Winter,Open,25/06/2019,12,1,16.56666667,17,17,0.283333333
3SD,20,3SD20,After Flood,Winter,Open,26/06/2019,13,1,2.333333333,2,2,0.033333333
3SD,20,3SD20,After Flood,Winter,Open,26/06/2019,13,1,7.583333333,8,8,0.133333333
3SD,20,3SD20,After Flood,Winter,Open,26/06/2019,13,1,11.78333333,12,12,0.2
3SD,20,3SD20,After Flood,Winter,Open,27/06/2019,14,1,5.066666667,5,5,0.083333333
